GEO,POPULATION_MUNICIPALE,NB_CONSEILLERS_TOTAL,TOTAL_HABITANTS_FICHIER_LOGEMENT,TOTAL_LOCATAIRES,PROPORTION_LOCATAIRES,NB_CONSEILLERS_LOCATAIRES
02053,590.0,15.0,590.0,81.0,13.728813559322035,2
02054,517.0,15.0,517.0,57.0,11.02514506769826,2
02055,84.0,7.0,84.0,10.0,11.904761904761903,1
02056,172.0,11.0,172.0,11.0,6.395348837209303,1
02057,1324.0,15.0,1253.0,360.0,28.731045490822027,4
02058,813.0,15.0,813.0,183.0,22.509225092250922,3
02059,2625.0,23.0,2624.0,1256.0,47.86585365853659,11
02060,257.0,11.0,257.0,55.0,21.40077821011673,2
02061,263.0,11.0,252.0,53.0,21.03174603174603,2
02062,133.0,11.0,133.0,9.0,6.7669172932330826,1
02063,379.0,11.0,379.0,66.0,17.41424802110818,2
02064,3624.0,27.0,3430.0,1548.0,45.13119533527697,12
02065,561.0,15.0,561.0,134.0,23.885918003565063,4
02066,188.0,11.0,188.0,29.0,15.425531914893616,2
02067,206.0,11.0,206.0,32.0,15.53398058252427,2
02068,81.0,7.0,81.0,8.0,9.876543209876543,1
02069,104.0,11.0,104.0,32.0,30.76923076923077,3
02070,434.0,11.0,434.0,77.0,17.741935483870968,2
02071,633.0,15.0,633.0,114.0,18.009478672985782,3
02072,177.0,11.0,177.0,30.0,16.94915254237288,2
02073,720.0,15.0,670.0,216.0,32.23880597014925,5
02074,586.0,15.0,586.0,92.0,15.699658703071673,2
02075,198.0,11.0,198.0,33.0,16.666666666666664,2
02076,154.0,11.0,154.0,10.0,6.493506493506493,1
02078,166.0,11.0,166.0,33.0,19.879518072289155,2
02079,137.0,11.0,137.0,5.0,3.64963503649635,0
02080,314.0,11.0,314.0,88.0,28.02547770700637,3
02081,425.0,11.0,417.0,49.0,11.750599520383693,1
02082,117.0,11.0,117.0,18.0,15.384615384615385,2
02083,741.0,15.0,741.0,85.0,11.470985155195681,2
02084,250.0,11.0,250.0,32.0,12.8,1
02085,991.0,15.0,991.0,175.0,17.658930373360242,3
02086,989.0,15.0,989.0,128.0,12.942366026289182,2
02087,34.0,7.0,34.0,2.0,5.88235294117647,0
02088,80.0,7.0,80.0,27.0,33.75,2
02089,1141.0,15.0,1141.0,151.0,13.234005258545137,2
02090,195.0,11.0,195.0,24.0,12.307692307692308,1
02091,91.0,7.0,91.0,26.0,28.57142857142857,2
02093,1212.0,15.0,1207.0,395.0,32.72576636288318,5
02094,473.0,11.0,473.0,62.0,13.107822410147993,1
02095,5724.0,29.0,5562.0,2914.0,52.39122617763394,15
02096,188.0,11.0,188.0,21.0,11.170212765957446,1
02097,270.0,11.0,270.0,49.0,18.14814814814815,2
02098,376.0,11.0,376.0,88.0,23.404255319148938,3
02099,207.0,11.0,207.0,10.0,4.830917874396135,1
02100,139.0,11.0,139.0,52.0,37.410071942446045,4
02101,171.0,11.0,170.0,24.0,14.117647058823529,2
02102,184.0,11.0,184.0,55.0,29.891304347826086,3
02103,1316.0,15.0,1316.0,556.0,42.24924012158054,6
02104,95.0,7.0,95.0,13.0,13.684210526315791,1
02105,187.0,11.0,187.0,27.0,14.43850267379679,2
02106,809.0,15.0,727.0,238.0,32.737276478679505,5
02107,104.0,11.0,104.0,21.0,20.192307692307693,2
02108,146.0,11.0,146.0,19.0,13.013698630136986,1
02109,468.0,11.0,468.0,107.0,22.863247863247864,3
02110,2243.0,19.0,2127.0,835.0,39.25716972261401,7
02111,710.0,15.0,695.0,67.0,9.640287769784173,1
02112,558.0,15.0,558.0,86.0,15.412186379928317,2
02114,1711.0,19.0,1559.0,711.0,45.60615779345735,9
02115,189.0,11.0,189.0,36.0,19.047619047619047,2
02116,133.0,11.0,133.0,16.0,12.030075187969924,1
02117,65.0,7.0,65.0,14.0,21.53846153846154,2
02118,130.0,11.0,130.0,15.0,11.538461538461538,1
02119,317.0,11.0,317.0,64.0,20.189274447949526,2
02120,194.0,11.0,194.0,54.0,27.835051546391753,3
02121,219.0,11.0,219.0,41.0,18.72146118721461,2
02122,54.0,7.0,54.0,7.0,12.962962962962962,1
02123,297.0,11.0,296.0,43.0,14.527027027027026,2
02124,653.0,15.0,653.0,104.0,15.926493108728943,2
02125,179.0,11.0,172.0,19.0,11.046511627906977,1
02126,458.0,11.0,458.0,164.0,35.80786026200873,4
02127,195.0,11.0,195.0,78.0,40.0,4
02128,1419.0,15.0,1419.0,411.0,28.964059196617338,4
02129,19.0,7.0,19.0,3.0,15.789473684210526,1
02130,202.0,11.0,202.0,42.0,20.792079207920793,2
02131,1915.0,19.0,1895.0,516.0,27.229551451187334,5
02132,188.0,11.0,188.0,20.0,10.638297872340425,1
02133,406.0,11.0,406.0,109.0,26.84729064039409,3
02134,822.0,15.0,822.0,190.0,23.114355231143552,3
02135,1125.0,15.0,1071.0,287.0,26.797385620915033,4
02136,123.0,11.0,123.0,7.0,5.691056910569105,1
02137,131.0,11.0,131.0,54.0,41.221374045801525,5
02138,183.0,11.0,183.0,26.0,14.207650273224044,2
02139,459.0,11.0,459.0,61.0,13.28976034858388,1
02140,436.0,11.0,436.0,97.0,22.24770642201835,2
02141,1757.0,19.0,1617.0,721.0,44.58874458874459,8
02142,247.0,11.0,247.0,20.0,8.097165991902834,1
02143,185.0,11.0,185.0,48.0,25.945945945945947,3
02144,144.0,11.0,144.0,22.0,15.277777777777779,2
02145,546.0,15.0,546.0,55.0,10.073260073260073,2
02146,94.0,7.0,94.0,24.0,25.53191489361702,2
02148,252.0,11.0,252.0,36.0,14.285714285714285,2
02149,59.0,7.0,59.0,21.0,35.59322033898305,2
02150,63.0,7.0,63.0,25.0,39.682539682539684,3
02151,113.0,11.0,113.0,19.0,16.8141592920354,2
02152,88.0,7.0,88.0,37.0,42.04545454545455,3
02153,796.0,15.0,796.0,138.0,17.33668341708543,3
02154,367.0,11.0,367.0,84.0,22.888283378746593,3
02155,197.0,11.0,197.0,38.0,19.289340101522843,2
02156,242.0,11.0,242.0,31.0,12.8099173553719,1
02157,831.0,15.0,831.0,245.0,29.482551143200965,4
02158,270.0,11.0,270.0,111.0,41.11111111111111,5
02159,311.0,11.0,311.0,76.0,24.437299035369776,3
02160,497.0,11.0,497.0,136.0,27.364185110663986,3
02162,299.0,11.0,299.0,69.0,23.076923076923077,3
02163,2584.0,23.0,2521.0,1066.0,42.28480761602539,10
02164,324.0,11.0,320.0,39.0,12.1875,1
02165,1596.0,19.0,1596.0,425.0,26.629072681704262,5
02166,358.0,11.0,358.0,55.0,15.363128491620111,2
02167,898.0,15.0,898.0,89.0,9.910913140311804,1
02168,15068.0,33.0,14821.0,8775.0,59.20653127319344,20
02169,83.0,7.0,83.0,11.0,13.253012048192772,1
02170,125.0,11.0,125.0,12.0,9.6,1
02171,91.0,7.0,91.0,14.0,15.384615384615385,1
02172,244.0,11.0,244.0,43.0,17.62295081967213,2
02173,11456.0,33.0,11125.0,6241.0,56.098876404494376,19
02174,852.0,15.0,852.0,163.0,19.131455399061036,3
02175,159.0,11.0,159.0,17.0,10.69182389937107,1
02176,210.0,11.0,210.0,12.0,5.714285714285714,1
02177,146.0,11.0,146.0,33.0,22.602739726027394,2
02178,121.0,11.0,121.0,28.0,23.140495867768596,3
02179,379.0,11.0,379.0,49.0,12.928759894459102,1
02180,737.0,15.0,737.0,136.0,18.45318860244233,3
02181,97.0,7.0,97.0,21.0,21.649484536082475,2
02182,128.0,11.0,128.0,20.0,15.625,2
02183,191.0,11.0,191.0,17.0,8.900523560209423,1
02184,335.0,11.0,282.0,54.0,19.148936170212767,2
02185,377.0,11.0,377.0,44.0,11.671087533156498,1
02186,1308.0,15.0,1215.0,307.0,25.267489711934154,4
02187,1169.0,15.0,1169.0,326.0,27.887082976903336,4
02188,141.0,11.0,141.0,16.0,11.347517730496454,1
02189,354.0,11.0,354.0,103.0,29.09604519774011,3
02190,532.0,15.0,532.0,48.0,9.022556390977442,1
02191,488.0,11.0,488.0,171.0,35.040983606557376,4
02192,371.0,11.0,371.0,66.0,17.78975741239892,2
02193,64.0,7.0,64.0,7.0,10.9375,1
02194,175.0,11.0,175.0,19.0,10.857142857142858,1
02195,892.0,15.0,892.0,112.0,12.556053811659194,2
02196,294.0,11.0,294.0,43.0,14.625850340136054,2
02197,522.0,15.0,503.0,75.0,14.910536779324055,2
02198,238.0,11.0,238.0,17.0,7.142857142857142,1
02199,590.0,15.0,590.0,113.0,19.152542372881356,3
02200,99.0,7.0,99.0,16.0,16.161616161616163,1
02201,466.0,11.0,375.0,68.0,18.133333333333333,2
02203,1281.0,15.0,1281.0,269.0,20.9992193598751,3
02204,63.0,7.0,63.0,4.0,6.349206349206349,0
02205,212.0,11.0,212.0,33.0,15.566037735849056,2
02206,72.0,7.0,72.0,24.0,33.33333333333333,2
02207,219.0,11.0,219.0,34.0,15.52511415525114,2
02208,260.0,11.0,260.0,49.0,18.846153846153847,2
02209,658.0,15.0,644.0,181.0,28.1055900621118,4
02210,358.0,11.0,358.0,75.0,20.949720670391063,2
02211,343.0,11.0,343.0,28.0,8.16326530612245,1
02212,682.0,15.0,653.0,132.0,20.21439509954058,3
02213,318.0,11.0,318.0,46.0,14.465408805031446,2
02214,61.0,7.0,61.0,7.0,11.475409836065573,1
02215,849.0,15.0,792.0,237.0,29.924242424242426,4
02216,318.0,11.0,318.0,18.0,5.660377358490567,1
02217,989.0,15.0,889.0,285.0,32.05849268841395,5
02218,647.0,15.0,647.0,178.0,27.51159196290572,4
02219,195.0,11.0,185.0,32.0,17.2972972972973,2
02220,443.0,11.0,443.0,90.0,20.31602708803612,2
02221,159.0,11.0,159.0,24.0,15.09433962264151,2
02222,39.0,7.0,39.0,13.0,33.33333333333333,2
02223,301.0,11.0,301.0,36.0,11.960132890365449,1
02224,348.0,11.0,348.0,102.0,29.310344827586203,3
02225,82.0,7.0,82.0,1.0,1.2195121951219512,0
02226,1831.0,19.0,1831.0,416.0,22.7198252321136,4
02227,123.0,11.0,123.0,7.0,5.691056910569105,1
02228,353.0,11.0,329.0,72.0,21.88449848024316,2
02229,76.0,7.0,76.0,7.0,9.210526315789473,1
02230,177.0,11.0,177.0,56.0,31.63841807909605,3
02231,931.0,15.0,931.0,356.0,38.23845327604726,6
02232,366.0,11.0,202.0,47.0,23.26732673267327,3
02233,133.0,11.0,133.0,27.0,20.30075187969925,2
02234,85.0,7.0,85.0,21.0,24.705882352941178,2
02235,118.0,11.0,118.0,30.0,25.423728813559322,3
02236,323.0,11.0,323.0,59.0,18.26625386996904,2
02237,1487.0,15.0,1401.0,498.0,35.54603854389722,5
02238,1807.0,19.0,1761.0,596.0,33.84440658716638,6
02239,1193.0,15.0,1158.0,409.0,35.31951640759931,5
02240,187.0,11.0,187.0,31.0,16.577540106951872,2
02241,89.0,7.0,86.0,22.0,25.581395348837212,2
02242,607.0,15.0,607.0,170.0,28.00658978583196,4
02243,3041.0,23.0,2931.0,1247.0,42.54520641419311,10
02244,64.0,7.0,64.0,19.0,29.6875,2
02245,1760.0,19.0,1744.0,698.0,40.022935779816514,8
02246,605.0,15.0,605.0,78.0,12.892561983471074,2
02248,154.0,11.0,154.0,37.0,24.025974025974026,3
02249,102.0,11.0,102.0,23.0,22.54901960784314,2
02250,80.0,7.0,80.0,16.0,20.0,1
02251,26.0,7.0,26.0,2.0,7.6923076923076925,1
02252,71.0,7.0,71.0,20.0,28.169014084507044,2
02253,358.0,11.0,358.0,36.0,10.05586592178771,1
02254,126.0,11.0,126.0,11.0,8.73015873015873,1
02255,159.0,11.0,159.0,30.0,18.867924528301888,2
02256,125.0,11.0,125.0,29.0,23.200000000000003,3
02257,431.0,11.0,431.0,85.0,19.721577726218097,2
02258,375.0,11.0,375.0,48.0,12.8,1
02259,378.0,11.0,378.0,25.0,6.613756613756613,1
02260,624.0,15.0,624.0,226.0,36.217948717948715,5
02261,394.0,11.0,394.0,74.0,18.781725888324875,2
02262,202.0,11.0,202.0,34.0,16.831683168316832,2
02263,113.0,11.0,113.0,27.0,23.893805309734514,3
02264,722.0,15.0,722.0,192.0,26.59279778393352,4
02265,82.0,7.0,82.0,24.0,29.268292682926827,2
02266,35.0,7.0,35.0,4.0,11.428571428571429,1
02267,306.0,11.0,306.0,47.0,15.359477124183007,2
02268,638.0,15.0,638.0,120.0,18.808777429467085,3
02269,150.0,11.0,150.0,57.0,38.0,4
02270,159.0,11.0,159.0,65.0,40.88050314465409,4
02271,132.0,11.0,132.0,44.0,33.33333333333333,4
02272,75.0,7.0,75.0,13.0,17.333333333333336,1
02273,194.0,11.0,194.0,29.0,14.948453608247423,2
02274,173.0,11.0,173.0,27.0,15.606936416184972,2
02275,313.0,11.0,313.0,68.0,21.72523961661342,2
02276,120.0,11.0,120.0,6.0,5.0,1
02277,339.0,11.0,339.0,34.0,10.029498525073747,1
02278,34.0,7.0,34.0,2.0,5.88235294117647,0
02279,540.0,15.0,540.0,55.0,10.185185185185185,2
02280,411.0,11.0,411.0,70.0,17.0316301703163,2
02281,245.0,11.0,245.0,34.0,13.877551020408163,2
02282,438.0,11.0,438.0,110.0,25.11415525114155,3
02283,284.0,11.0,284.0,52.0,18.30985915492958,2
02284,100.0,11.0,100.0,19.0,19.0,2
02286,849.0,15.0,849.0,198.0,23.32155477031802,3
02287,1063.0,15.0,1063.0,142.0,13.358419567262464,2
02288,351.0,11.0,351.0,74.0,21.082621082621085,2
02289,412.0,11.0,412.0,40.0,9.70873786407767,1
02290,2698.0,23.0,2569.0,622.0,24.21175554690541,6
02291,408.0,11.0,408.0,90.0,22.058823529411764,2
02292,1331.0,15.0,1331.0,355.0,26.67167543200601,4
02293,546.0,15.0,546.0,88.0,16.117216117216117,2
02294,207.0,11.0,207.0,47.0,22.705314009661837,2
02295,845.0,15.0,845.0,260.0,30.76923076923077,5
02296,1176.0,15.0,1086.0,200.0,18.41620626151013,3
02297,125.0,11.0,125.0,22.0,17.599999999999998,2
02298,1455.0,15.0,1455.0,569.0,39.106529209621996,6
02299,526.0,15.0,526.0,83.0,15.779467680608365,2
02302,351.0,11.0,351.0,56.0,15.954415954415953,2
02303,711.0,15.0,711.0,80.0,11.251758087201125,2
02304,2860.0,23.0,2630.0,2019.0,76.7680608365019,18
02305,2881.0,23.0,2795.0,1219.0,43.613595706618966,10
02306,521.0,15.0,521.0,92.0,17.65834932821497,3
02307,2040.0,19.0,1955.0,658.0,33.65728900255755,6
02308,516.0,15.0,516.0,85.0,16.472868217054263,2
02309,707.0,15.0,707.0,244.0,34.51202263083451,5
02310,249.0,11.0,249.0,35.0,14.056224899598394,2
02311,121.0,11.0,,,,
02312,1098.0,15.0,1098.0,298.0,27.140255009107467,4
02313,438.0,11.0,438.0,92.0,21.00456621004566,2
02315,1698.0,19.0,1601.0,395.0,24.672079950031232,5
02316,126.0,11.0,126.0,11.0,8.73015873015873,1
02317,198.0,11.0,198.0,41.0,20.707070707070706,2
02318,1362.0,15.0,1362.0,383.0,28.12041116005874,4
02319,517.0,15.0,517.0,113.0,21.8568665377176,3
02320,230.0,11.0,230.0,29.0,12.608695652173912,1
02321,866.0,15.0,850.0,248.0,29.176470588235293,4
02322,379.0,11.0,379.0,59.0,15.567282321899736,2
02323,135.0,11.0,135.0,30.0,22.22222222222222,2
02324,289.0,11.0,289.0,87.0,30.103806228373703,3
02326,470.0,11.0,470.0,99.0,21.06382978723404,2
02327,164.0,11.0,164.0,36.0,21.951219512195124,2
02328,524.0,15.0,524.0,69.0,13.16793893129771,2
02329,414.0,11.0,414.0,92.0,22.22222222222222,2
02330,512.0,15.0,512.0,30.0,5.859375,1
02331,107.0,11.0,107.0,31.0,28.971962616822427,3
02332,278.0,11.0,278.0,26.0,9.352517985611511,1
02333,160.0,11.0,160.0,39.0,24.375,3
02334,2915.0,23.0,2914.0,1114.0,38.22923816060398,9
02335,171.0,11.0,171.0,21.0,12.280701754385964,1
02336,976.0,15.0,976.0,128.0,13.114754098360656,2
02337,194.0,11.0,194.0,31.0,15.979381443298967,2
02338,246.0,11.0,246.0,59.0,23.983739837398375,3
02339,691.0,15.0,691.0,74.0,10.709117221418236,2
02340,5197.0,29.0,5154.0,1797.0,34.866123399301514,10
02341,258.0,11.0,258.0,35.0,13.565891472868216,1
02342,131.0,11.0,131.0,17.0,12.977099236641221,1
02343,84.0,7.0,84.0,14.0,16.666666666666664,1
02345,37.0,7.0,37.0,9.0,24.324324324324326,2
02346,634.0,15.0,634.0,158.0,24.9211356466877,4
02347,429.0,11.0,429.0,68.0,15.85081585081585,2
02349,62.0,7.0,62.0,30.0,48.38709677419355,3
02350,141.0,11.0,141.0,39.0,27.659574468085108,3
02351,117.0,11.0,117.0,19.0,16.23931623931624,2
02352,570.0,15.0,570.0,126.0,22.105263157894736,3
02353,271.0,11.0,271.0,54.0,19.92619926199262,2
02354,80.0,7.0,80.0,18.0,22.5,2
02355,1000.0,15.0,996.0,210.0,21.084337349397593,3
02356,230.0,11.0,230.0,27.0,11.73913043478261,1
02357,61.0,7.0,61.0,21.0,34.42622950819672,2
02358,310.0,11.0,310.0,41.0,13.225806451612904,1
02359,1248.0,15.0,1248.0,423.0,33.894230769230774,5
02360,2788.0,23.0,2788.0,696.0,24.96413199426112,6
02361,4510.0,27.0,4336.0,2270.0,52.352398523985244,14
02362,239.0,11.0,239.0,41.0,17.154811715481173,2
02363,363.0,11.0,363.0,62.0,17.079889807162534,2
02364,246.0,11.0,246.0,7.0,2.8455284552845526,0
02366,327.0,11.0,327.0,67.0,20.489296636085626,2
02367,176.0,11.0,175.0,21.0,12.0,1
02368,558.0,15.0,558.0,111.0,19.892473118279568,3
02369,243.0,11.0,243.0,38.0,15.637860082304528,2
02370,551.0,15.0,551.0,107.0,19.419237749546276,3
02371,1563.0,19.0,1533.0,506.0,33.00717547292889,6
02372,341.0,11.0,341.0,40.0,11.730205278592376,1
02373,196.0,11.0,196.0,17.0,8.673469387755102,1
02374,832.0,15.0,832.0,310.0,37.25961538461539,6
02375,162.0,11.0,162.0,24.0,14.814814814814813,2
02376,184.0,11.0,184.0,35.0,19.021739130434785,2
02377,130.0,11.0,130.0,21.0,16.153846153846153,2
02378,121.0,11.0,120.0,7.0,5.833333333333333,1
02379,194.0,11.0,175.0,14.0,8.0,1
02380,28.0,7.0,28.0,7.0,25.0,2
02381,8565.0,29.0,8291.0,4619.0,55.71101194065855,16
02382,1350.0,15.0,1350.0,366.0,27.111111111111114,4
02383,1425.0,15.0,1425.0,424.0,29.754385964912284,4
02384,58.0,7.0,58.0,12.0,20.689655172413794,1
02385,169.0,11.0,169.0,23.0,13.609467455621301,1
02386,219.0,11.0,219.0,55.0,25.11415525114155,3
02387,999.0,15.0,999.0,253.0,25.325325325325327,4
02388,219.0,11.0,219.0,44.0,20.091324200913242,2
02389,669.0,15.0,669.0,164.0,24.51420029895366,4
02390,253.0,11.0,253.0,32.0,12.648221343873518,1
02391,224.0,11.0,224.0,60.0,26.785714285714285,3
02392,326.0,11.0,326.0,32.0,9.815950920245399,1
02393,139.0,11.0,139.0,26.0,18.705035971223023,2
02395,126.0,11.0,126.0,6.0,4.761904761904762,1
02396,62.0,7.0,62.0,8.0,12.903225806451612,1
02397,1186.0,15.0,1186.0,328.0,27.65598650927487,4
02398,286.0,11.0,286.0,75.0,26.223776223776223,3
02399,608.0,15.0,608.0,129.0,21.217105263157894,3
02400,154.0,11.0,154.0,40.0,25.97402597402597,3
02401,184.0,11.0,184.0,36.0,19.565217391304348,2
02402,38.0,7.0,38.0,17.0,44.73684210526316,3
02403,248.0,11.0,248.0,22.0,8.870967741935484,1
02404,168.0,11.0,168.0,23.0,13.690476190476192,2
02405,514.0,15.0,514.0,69.0,13.424124513618677,2
02406,129.0,11.0,129.0,24.0,18.6046511627907,2
02407,213.0,11.0,213.0,19.0,8.92018779342723,1
02408,24066.0,35.0,22667.0,15182.0,66.97842678784134,23
02409,281.0,11.0,281.0,88.0,31.316725978647685,3
02410,240.0,11.0,240.0,27.0,11.25,1
02411,199.0,11.0,199.0,26.0,13.06532663316583,1
02412,98.0,7.0,98.0,12.0,12.244897959183673,1
02413,248.0,11.0,248.0,43.0,17.338709677419356,2
02414,202.0,11.0,202.0,46.0,22.772277227722775,3
02415,156.0,11.0,156.0,10.0,6.41025641025641,1
02416,412.0,11.0,412.0,93.0,22.572815533980584,2
02417,129.0,11.0,129.0,16.0,12.4031007751938,1
02418,224.0,11.0,224.0,62.0,27.67857142857143,3
02419,269.0,11.0,264.0,49.0,18.560606060606062,2
02420,808.0,15.0,808.0,197.0,24.38118811881188,4
02421,84.0,7.0,84.0,23.0,27.380952380952383,2
02422,776.0,15.0,776.0,266.0,34.27835051546392,5
02423,445.0,11.0,445.0,86.0,19.325842696629213,2
02424,102.0,11.0,102.0,23.0,22.54901960784314,2
02425,187.0,11.0,187.0,51.0,27.27272727272727,3
02426,541.0,15.0,541.0,74.0,13.67837338262477,2
02427,139.0,11.0,138.0,14.0,10.144927536231885,1
02428,70.0,7.0,70.0,10.0,14.285714285714285,1
02429,120.0,11.0,120.0,28.0,23.333333333333332,3
02430,1265.0,15.0,1114.0,444.0,39.85637342908438,6
02431,383.0,11.0,383.0,76.0,19.843342036553523,2
02432,191.0,11.0,191.0,48.0,25.13089005235602,3
02433,218.0,11.0,218.0,45.0,20.642201834862387,2
02435,83.0,7.0,83.0,21.0,25.301204819277107,2
02438,237.0,11.0,237.0,80.0,33.755274261603375,4
02439,1234.0,15.0,1204.0,260.0,21.59468438538206,3
02440,139.0,11.0,139.0,22.0,15.827338129496402,2
02441,189.0,11.0,189.0,21.0,11.11111111111111,1
02442,87.0,7.0,87.0,23.0,26.436781609195403,2
02443,212.0,11.0,212.0,31.0,14.622641509433961,2
02444,118.0,11.0,118.0,17.0,14.40677966101695,2
02445,267.0,11.0,267.0,50.0,18.726591760299627,2
02446,118.0,11.0,115.0,8.0,6.956521739130435,1
02447,133.0,11.0,133.0,43.0,32.33082706766917,4
02448,109.0,11.0,109.0,13.0,11.926605504587156,1
02449,61.0,7.0,61.0,18.0,29.508196721311474,2
02450,356.0,11.0,356.0,106.0,29.775280898876407,3
02451,122.0,11.0,122.0,28.0,22.950819672131146,3
02452,233.0,11.0,233.0,31.0,13.304721030042918,1
02453,398.0,11.0,393.0,46.0,11.704834605597965,1
02454,403.0,11.0,403.0,69.0,17.121588089330025,2
02455,181.0,11.0,181.0,17.0,9.392265193370166,1
02456,306.0,11.0,306.0,37.0,12.091503267973856,1
02457,391.0,11.0,391.0,110.0,28.13299232736573,3
02458,825.0,15.0,825.0,111.0,13.454545454545455,2
02459,152.0,11.0,152.0,32.0,21.052631578947366,2
02460,204.0,11.0,204.0,33.0,16.176470588235293,2
02461,342.0,11.0,342.0,71.0,20.760233918128655,2
02462,223.0,11.0,223.0,39.0,17.48878923766816,2
02463,82.0,7.0,82.0,4.0,4.878048780487805,0
02464,369.0,11.0,369.0,102.0,27.64227642276423,3
02465,527.0,15.0,527.0,78.0,14.800759013282732,2
02466,127.0,11.0,127.0,22.0,17.322834645669293,2
02467,49.0,7.0,49.0,4.0,8.16326530612245,1
02468,2224.0,19.0,2148.0,1038.0,48.324022346368714,9
02469,484.0,11.0,484.0,100.0,20.66115702479339,2
02470,421.0,11.0,421.0,108.0,25.653206650831358,3
02471,135.0,11.0,135.0,27.0,20.0,2
02472,403.0,11.0,403.0,106.0,26.302729528535977,3
02473,213.0,11.0,213.0,72.0,33.80281690140845,4
02474,407.0,11.0,407.0,56.0,13.75921375921376,2
02476,654.0,15.0,654.0,160.0,24.464831804281346,4
02477,945.0,15.0,944.0,228.0,24.152542372881356,4
02478,255.0,11.0,255.0,65.0,25.49019607843137,3
02480,318.0,11.0,318.0,41.0,12.89308176100629,1
02481,450.0,11.0,450.0,31.0,6.888888888888889,1
02482,58.0,7.0,58.0,6.0,10.344827586206897,1
02483,508.0,15.0,508.0,69.0,13.582677165354331,2
02484,551.0,15.0,551.0,73.0,13.248638838475499,2
02485,98.0,7.0,98.0,28.0,28.57142857142857,2
02486,106.0,11.0,106.0,32.0,30.18867924528302,3
02487,628.0,15.0,628.0,91.0,14.490445859872612,2
02488,160.0,11.0,160.0,22.0,13.750000000000002,2
02489,355.0,11.0,355.0,37.0,10.422535211267606,1
02490,123.0,11.0,123.0,19.0,15.447154471544716,2
02491,321.0,11.0,321.0,42.0,13.084112149532709,1
02492,434.0,11.0,434.0,94.0,21.658986175115206,2
02493,216.0,11.0,216.0,55.0,25.462962962962965,3
02494,130.0,11.0,130.0,23.0,17.692307692307693,2
02495,1033.0,15.0,1009.0,182.0,18.037661050545097,3
02496,94.0,7.0,94.0,12.0,12.76595744680851,1
02497,1148.0,15.0,1148.0,289.0,25.174216027874564,4
02498,766.0,15.0,766.0,187.0,24.412532637075717,4
02499,40.0,7.0,40.0,3.0,7.5,1
02500,813.0,15.0,813.0,156.0,19.18819188191882,3
02501,74.0,7.0,74.0,20.0,27.027027027027028,2
02502,1224.0,15.0,1224.0,562.0,45.91503267973856,7
02503,832.0,15.0,805.0,247.0,30.683229813664596,5
02504,1619.0,19.0,1619.0,533.0,32.92155651636813,6
02505,208.0,11.0,208.0,21.0,10.096153846153847,1
02506,202.0,11.0,202.0,33.0,16.33663366336634,2
02507,30.0,7.0,30.0,10.0,33.33333333333333,2
02508,145.0,11.0,145.0,27.0,18.620689655172416,2
02509,155.0,11.0,155.0,26.0,16.7741935483871,2
02510,137.0,11.0,137.0,22.0,16.05839416058394,2
02511,317.0,11.0,317.0,84.0,26.498422712933756,3
02512,271.0,11.0,271.0,37.0,13.653136531365314,2
02513,138.0,11.0,138.0,15.0,10.869565217391305,1
02514,684.0,15.0,684.0,169.0,24.707602339181285,4
02515,50.0,7.0,50.0,8.0,16.0,1
02516,70.0,7.0,70.0,14.0,20.0,1
02517,299.0,11.0,299.0,86.0,28.762541806020064,3
02518,289.0,11.0,289.0,34.0,11.76470588235294,1
02519,193.0,11.0,193.0,84.0,43.523316062176164,5
02520,742.0,15.0,740.0,122.0,16.486486486486488,2
02521,1328.0,15.0,1328.0,197.0,14.834337349397591,2
02522,81.0,7.0,70.0,10.0,14.285714285714285,1
02523,70.0,7.0,70.0,14.0,20.0,1
02524,689.0,15.0,689.0,137.0,19.88388969521045,3
02525,545.0,15.0,545.0,113.0,20.733944954128443,3
02526,107.0,11.0,107.0,37.0,34.57943925233645,4
02527,467.0,11.0,467.0,89.0,19.05781584582441,2
02528,215.0,11.0,215.0,48.0,22.325581395348838,2
02529,184.0,11.0,184.0,35.0,19.021739130434785,2
02530,77.0,7.0,77.0,15.0,19.480519480519483,1
02531,139.0,11.0,139.0,27.0,19.424460431654676,2
02532,986.0,15.0,986.0,240.0,24.34077079107505,4
02533,111.0,11.0,111.0,17.0,15.315315315315313,2
02534,45.0,7.0,45.0,25.0,55.55555555555556,4
02535,114.0,11.0,114.0,21.0,18.421052631578945,2
02536,93.0,7.0,93.0,20.0,21.50537634408602,2
02537,196.0,11.0,196.0,25.0,12.755102040816327,1
02538,83.0,7.0,83.0,9.0,10.843373493975903,1
02539,672.0,15.0,672.0,110.0,16.36904761904762,2
02540,1196.0,15.0,1196.0,224.0,18.729096989966553,3
02541,423.0,11.0,423.0,91.0,21.513002364066196,2
02542,78.0,7.0,78.0,6.0,7.6923076923076925,1
02543,1980.0,19.0,1946.0,578.0,29.701952723535456,6
02544,607.0,15.0,607.0,227.0,37.39703459637562,6
02545,187.0,11.0,153.0,41.0,26.797385620915033,3
02546,191.0,11.0,191.0,19.0,9.947643979057592,1
02547,63.0,7.0,63.0,16.0,25.396825396825395,2
02548,391.0,11.0,391.0,77.0,19.69309462915601,2
02549,857.0,15.0,857.0,150.0,17.50291715285881,3
02550,119.0,11.0,119.0,41.0,34.45378151260504,4
