TYPECOM,COM,NCC,NCCENR,LIBELLE,COMPARENT
COM,42221,SAINTE FOY SAINT SULPICE,Sainte-Foy-Saint-Sulpice,Sainte-Foy-Saint-Sulpice,
COM,42222,SAINT GALMIER,Saint-Galmier,Saint-Galmier,
COM,42223,SAINT GENEST LERPT,Saint-Genest-Lerpt,Saint-Genest-Lerpt,
COM,42224,SAINT GENEST MALIFAUX,Saint-Genest-Malifaux,Saint-Genest-Malifaux,
COM,42225,GENILAC,Genilac,Genilac,
COM,42226,SAINT GEORGES DE BAROILLE,Saint-Georges-de-Baroille,Saint-Georges-de-Baroille,
COM,42227,SAINT GEORGES EN COUZAN,Saint-Georges-en-Couzan,Saint-Georges-en-Couzan,
COM,42228,SAINT GEORGES HAUTE VILLE,Saint-Georges-Haute-Ville,Saint-Georges-Haute-Ville,
COM,42229,SAINT GERMAIN LA MONTAGNE,Saint-Germain-la-Montagne,Saint-Germain-la-Montagne,
COM,42230,SAINT GERMAIN LAVAL,Saint-Germain-Laval,Saint-Germain-Laval,
COM,42231,SAINT GERMAIN LESPINASSE,Saint-Germain-Lespinasse,Saint-Germain-Lespinasse,
COM,42232,SAINT HAON LE CHATEL,Saint-Haon-le-Châtel,Saint-Haon-le-Châtel,
COM,42233,SAINT HAON LE VIEUX,Saint-Haon-le-Vieux,Saint-Haon-le-Vieux,
COM,42234,SAINT HEAND,Saint-Héand,Saint-Héand,
COM,42235,SAINT HILAIRE CUSSON LA VALMITTE,Saint-Hilaire-Cusson-la-Valmitte,Saint-Hilaire-Cusson-la-Valmitte,
COM,42236,SAINT HILAIRE SOUS CHARLIEU,Saint-Hilaire-sous-Charlieu,Saint-Hilaire-sous-Charlieu,
COM,42237,SAINT JEAN BONNEFONDS,Saint-Jean-Bonnefonds,Saint-Jean-Bonnefonds,
COM,42238,SAINT JEAN LA VETRE,Saint-Jean-la-Vêtre,Saint-Jean-la-Vêtre,
COM,42239,SAINT JEAN SAINT MAURICE SUR LOIRE,Saint-Jean-Saint-Maurice-sur-Loire,Saint-Jean-Saint-Maurice-sur-Loire,
COM,42240,SAINT JEAN SOLEYMIEUX,Saint-Jean-Soleymieux,Saint-Jean-Soleymieux,
COM,42241,SAINT JODARD,Saint-Jodard,Saint-Jodard,
COM,42242,SAINT JOSEPH,Saint-Joseph,Saint-Joseph,
COM,42243,SAINT JULIEN D ODDES,Saint-Julien-d'Oddes,Saint-Julien-d'Oddes,
COM,42245,VETRE SUR ANZON,Vêtre-sur-Anzon,Vêtre-sur-Anzon,
COMD,42245,SAINT JULIEN LA VETRE,Saint-Julien-la-Vêtre,Saint-Julien-la-Vêtre,42245.0
COM,42246,SAINT JULIEN MOLIN MOLETTE,Saint-Julien-Molin-Molette,Saint-Julien-Molin-Molette,
COM,42247,SAINT JUST EN BAS,Saint-Just-en-Bas,Saint-Just-en-Bas,
COM,42248,SAINT JUST EN CHEVALET,Saint-Just-en-Chevalet,Saint-Just-en-Chevalet,
COM,42249,SAINT JUST LA PENDUE,Saint-Just-la-Pendue,Saint-Just-la-Pendue,
COMA,42250,SAINT JUST SUR LOIRE,Saint-Just-sur-Loire,Saint-Just-sur-Loire,42279.0
COM,42251,SAINT LAURENT LA CONCHE,Saint-Laurent-la-Conche,Saint-Laurent-la-Conche,
COM,42252,SAINT LAURENT ROCHEFORT,Saint-Laurent-Rochefort,Saint-Laurent-Rochefort,
COM,42253,SAINT LEGER SUR ROANNE,Saint-Léger-sur-Roanne,Saint-Léger-sur-Roanne,
COM,42254,SAINT MARCEL DE FELINES,Saint-Marcel-de-Félines,Saint-Marcel-de-Félines,
COM,42255,SAINT MARCEL D URFE,Saint-Marcel-d'Urfé,Saint-Marcel-d'Urfé,
COM,42256,SAINT MARCELLIN EN FOREZ,Saint-Marcellin-en-Forez,Saint-Marcellin-en-Forez,
COM,42257,SAINT MARTIN D ESTREAUX,Saint-Martin-d'Estréaux,Saint-Martin-d'Estréaux,
COM,42259,SAINT MARTIN LA PLAINE,Saint-Martin-la-Plaine,Saint-Martin-la-Plaine,
COM,42260,SAINT MARTIN LA SAUVETE,Saint-Martin-la-Sauveté,Saint-Martin-la-Sauveté,
COM,42261,SAINT MARTIN LESTRA,Saint-Martin-Lestra,Saint-Martin-Lestra,
COM,42262,SAINT MAURICE EN GOURGOIS,Saint-Maurice-en-Gourgois,Saint-Maurice-en-Gourgois,
COM,42264,SAINT MEDARD EN FOREZ,Saint-Médard-en-Forez,Saint-Médard-en-Forez,
COM,42265,SAINT MICHEL SUR RHONE,Saint-Michel-sur-Rhône,Saint-Michel-sur-Rhône,
COM,42266,SAINT NIZIER DE FORNAS,Saint-Nizier-de-Fornas,Saint-Nizier-de-Fornas,
COM,42267,SAINT NIZIER SOUS CHARLIEU,Saint-Nizier-sous-Charlieu,Saint-Nizier-sous-Charlieu,
COM,42268,VEZELIN SUR LOIRE,Vézelin-sur-Loire,Vézelin-sur-Loire,
COMD,42268,SAINT PAUL DE VEZELIN,Saint-Paul-de-Vézelin,Saint-Paul-de-Vézelin,42268.0
COM,42269,SAINT PAUL D UZORE,Saint-Paul-d'Uzore,Saint-Paul-d'Uzore,
COM,42270,SAINT PAUL EN CORNILLON,Saint-Paul-en-Cornillon,Saint-Paul-en-Cornillon,
COM,42271,SAINT PAUL EN JAREZ,Saint-Paul-en-Jarez,Saint-Paul-en-Jarez,
COM,42272,SAINT PIERRE DE BOEUF,Saint-Pierre-de-Bœuf,Saint-Pierre-de-Bœuf,
COM,42273,SAINT PIERRE LA NOAILLE,Saint-Pierre-la-Noaille,Saint-Pierre-la-Noaille,
COM,42274,SAINT POLGUES,Saint-Polgues,Saint-Polgues,
COM,42275,SAINT PRIEST EN JAREZ,Saint-Priest-en-Jarez,Saint-Priest-en-Jarez,
COM,42276,SAINT PRIEST LA PRUGNE,Saint-Priest-la-Prugne,Saint-Priest-la-Prugne,
COM,42277,SAINT PRIEST LA ROCHE,Saint-Priest-la-Roche,Saint-Priest-la-Roche,
COM,42278,SAINT PRIEST LA VETRE,Saint-Priest-la-Vêtre,Saint-Priest-la-Vêtre,
COM,42279,SAINT JUST SAINT RAMBERT,Saint-Just-Saint-Rambert,Saint-Just-Saint-Rambert,
COM,42280,SAINT REGIS DU COIN,Saint-Régis-du-Coin,Saint-Régis-du-Coin,
COM,42281,SAINT RIRAND,Saint-Rirand,Saint-Rirand,
COM,42282,SAINT ROMAIN D URFE,Saint-Romain-d'Urfé,Saint-Romain-d'Urfé,
COM,42283,SAINT ROMAIN EN JAREZ,Saint-Romain-en-Jarez,Saint-Romain-en-Jarez,
COM,42284,SAINT ROMAIN LA MOTTE,Saint-Romain-la-Motte,Saint-Romain-la-Motte,
COM,42285,SAINT ROMAIN LE PUY,Saint-Romain-le-Puy,Saint-Romain-le-Puy,
COM,42286,SAINT ROMAIN LES ATHEUX,Saint-Romain-les-Atheux,Saint-Romain-les-Atheux,
COM,42287,SAINT SAUVEUR EN RUE,Saint-Sauveur-en-Rue,Saint-Sauveur-en-Rue,
COM,42288,SAINT SIXTE,Saint-Sixte,Saint-Sixte,
COM,42289,SAINT SYMPHORIEN DE LAY,Saint-Symphorien-de-Lay,Saint-Symphorien-de-Lay,
COM,42290,SAINT THOMAS LA GARDE,Saint-Thomas-la-Garde,Saint-Thomas-la-Garde,
COMD,42291,SAINT THURIN,Saint-Thurin,Saint-Thurin,42245.0
COM,42293,SAINT VICTOR SUR RHINS,Saint-Victor-sur-Rhins,Saint-Victor-sur-Rhins,
COM,42294,SAINT VINCENT DE BOISSET,Saint-Vincent-de-Boisset,Saint-Vincent-de-Boisset,
COM,42295,SALLES,Salles,Les Salles,
COM,42296,SALT EN DONZY,Salt-en-Donzy,Salt-en-Donzy,
COM,42297,SALVIZINET,Salvizinet,Salvizinet,
COM,42298,SAUVAIN,Sauvain,Sauvain,
COM,42299,SAVIGNEUX,Savigneux,Savigneux,
COM,42300,SEVELINGES,Sevelinges,Sevelinges,
COM,42301,SOLEYMIEUX,Soleymieux,Soleymieux,
COM,42302,SORBIERS,Sorbiers,Sorbiers,
COM,42303,SOUTERNON,Souternon,Souternon,
COM,42304,SURY LE COMTAL,Sury-le-Comtal,Sury-le-Comtal,
COM,42305,TALAUDIERE,Talaudière,La Talaudière,
COM,42306,TARENTAISE,Tarentaise,Tarentaise,
COM,42307,TARTARAS,Tartaras,Tartaras,
COM,42308,TERRASSE SUR DORLAY,Terrasse-sur-Dorlay,La Terrasse-sur-Dorlay,
COM,42310,THELIS LA COMBE,Thélis-la-Combe,Thélis-la-Combe,
COM,42311,TOUR EN JAREZ,Tour-en-Jarez,La Tour-en-Jarez,
COM,42312,TOURETTE,Tourette,La Tourette,
COM,42313,TRELINS,Trelins,Trelins,
COM,42314,TUILIERE,Tuilière,La Tuilière,
COM,42315,UNIAS,Unias,Unias,
COM,42316,UNIEUX,Unieux,Unieux,
COM,42317,URBISE,Urbise,Urbise,
COM,42318,USSON EN FOREZ,Usson-en-Forez,Usson-en-Forez,
COM,42319,VALEILLE,Valeille,Valeille,
COM,42320,VALFLEURY,Valfleury,Valfleury,
COM,42321,VALLA SUR ROCHEFORT,Valla-sur-Rochefort,La Valla-sur-Rochefort,
COM,42322,VALLA EN GIER,Valla-en-Gier,La Valla-en-Gier,
COM,42323,VEAUCHE,Veauche,Veauche,
COM,42324,VEAUCHETTE,Veauchette,Veauchette,
COM,42325,VENDRANGES,Vendranges,Vendranges,
COM,42326,VERANNE,Véranne,Véranne,
COM,42327,VERIN,Vérin,Vérin,
COM,42328,VERRIERES EN FOREZ,Verrières-en-Forez,Verrières-en-Forez,
COM,42329,VERSANNE,Versanne,La Versanne,
COM,42330,VILLARS,Villars,Villars,
COM,42331,VILLEMONTAIS,Villemontais,Villemontais,
COM,42332,VILLEREST,Villerest,Villerest,
COM,42333,VILLERS,Villers,Villers,
COM,42334,VIOLAY,Violay,Violay,
COM,42335,VIRICELLES,Viricelles,Viricelles,
COM,42336,VIRIGNEUX,Virigneux,Virigneux,
COM,42337,VIVANS,Vivans,Vivans,
COM,42338,VOUGY,Vougy,Vougy,
COM,42339,CHAUSSETERRE,Chausseterre,Chausseterre,
COM,43001,AGNAT,Agnat,Agnat,
COM,43002,AIGUILHE,Aiguilhe,Aiguilhe,
COM,43003,ALLEGRE,Allègre,Allègre,
COM,43004,ALLEYRAC,Alleyrac,Alleyrac,
COM,43005,ALLEYRAS,Alleyras,Alleyras,
COM,43006,ALLY,Ally,Ally,
COM,43007,ARAULES,Araules,Araules,
COM,43008,ARLEMPDES,Arlempdes,Arlempdes,
COM,43009,ARLET,Arlet,Arlet,
COM,43010,ARSAC EN VELAY,Arsac-en-Velay,Arsac-en-Velay,
COM,43011,AUBAZAT,Aubazat,Aubazat,
COM,43012,AUREC SUR LOIRE,Aurec-sur-Loire,Aurec-sur-Loire,
COM,43013,VISSAC AUTEYRAC,Vissac-Auteyrac,Vissac-Auteyrac,
COM,43014,AUTRAC,Autrac,Autrac,
COM,43015,AUVERS,Auvers,Auvers,
COM,43016,AUZON,Auzon,Auzon,
COM,43017,AZERAT,Azérat,Azérat,
COM,43018,BAINS,Bains,Bains,
COM,43019,BARGES,Barges,Barges,
COM,43020,BAS EN BASSET,Bas-en-Basset,Bas-en-Basset,
COM,43021,BEAULIEU,Beaulieu,Beaulieu,
COM,43022,BEAUMONT,Beaumont,Beaumont,
COM,43023,BEAUNE SUR ARZON,Beaune-sur-Arzon,Beaune-sur-Arzon,
COM,43024,BEAUX,Beaux,Beaux,
COM,43025,BEAUZAC,Beauzac,Beauzac,
COM,43026,BELLEVUE LA MONTAGNE,Bellevue-la-Montagne,Bellevue-la-Montagne,
COM,43027,BERBEZIT,Berbezit,Berbezit,
COM,43028,BESSAMOREL,Bessamorel,Bessamorel,
COM,43029,BESSEYRE SAINT MARY,Besseyre-Saint-Mary,La Besseyre-Saint-Mary,
COM,43030,BLANZAC,Blanzac,Blanzac,
COM,43031,BLASSAC,Blassac,Blassac,
COM,43032,BLAVOZY,Blavozy,Blavozy,
COM,43033,BLESLE,Blesle,Blesle,
COM,43034,BOISSET,Boisset,Boisset,
COM,43035,BONNEVAL,Bonneval,Bonneval,
COM,43036,BORNE,Borne,Borne,
COM,43037,BOUCHET SAINT NICOLAS,Bouchet-Saint-Nicolas,Le Bouchet-Saint-Nicolas,
COM,43038,BOURNONCLE SAINT PIERRE,Bournoncle-Saint-Pierre,Bournoncle-Saint-Pierre,
COM,43039,BRIGNON,Brignon,Le Brignon,
COM,43040,BRIOUDE,Brioude,Brioude,
COM,43041,BRIVES CHARENSAC,Brives-Charensac,Brives-Charensac,
COM,43042,CAYRES,Cayres,Cayres,
COM,43043,CEAUX D ALLEGRE,Céaux-d'Allègre,Céaux-d'Allègre,
COM,43044,CERZAT,Cerzat,Cerzat,
COM,43045,CEYSSAC,Ceyssac,Ceyssac,
COM,43046,CHADRAC,Chadrac,Chadrac,
COM,43047,CHADRON,Chadron,Chadron,
COM,43048,CHAISE DIEU,Chaise-Dieu,La Chaise-Dieu,
COM,43049,CHAMALIERES SUR LOIRE,Chamalières-sur-Loire,Chamalières-sur-Loire,
COM,43050,CHAMBEZON,Chambezon,Chambezon,
COM,43051,CHAMBON SUR LIGNON,Chambon-sur-Lignon,Le Chambon-sur-Lignon,
COM,43052,CHAMPAGNAC LE VIEUX,Champagnac-le-Vieux,Champagnac-le-Vieux,
COM,43053,CHAMPCLAUSE,Champclause,Champclause,
COM,43054,CHANALEILLES,Chanaleilles,Chanaleilles,
COM,43055,CHANIAT,Chaniat,Chaniat,
COM,43056,CHANTEUGES,Chanteuges,Chanteuges,
COM,43057,CHAPELLE BERTIN,Chapelle-Bertin,La Chapelle-Bertin,
COM,43058,CHAPELLE D AUREC,Chapelle-d'Aurec,La Chapelle-d'Aurec,
COM,43059,CHAPELLE GENESTE,Chapelle-Geneste,La Chapelle-Geneste,
COM,43060,CHARRAIX,Charraix,Charraix,
COM,43061,CHASPINHAC,Chaspinhac,Chaspinhac,
COM,43062,CHASPUZAC,Chaspuzac,Chaspuzac,
COM,43063,CHASSAGNES,Chassagnes,Chassagnes,
COM,43064,CHASSIGNOLLES,Chassignolles,Chassignolles,
COM,43065,CHASTEL,Chastel,Chastel,
COM,43066,CHAUDEYROLLES,Chaudeyrolles,Chaudeyrolles,
COM,43067,CHAVANIAC LAFAYETTE,Chavaniac-Lafayette,Chavaniac-Lafayette,
COM,43068,CHAZELLES,Chazelles,Chazelles,
COM,43069,CHENEREILLES,Chenereilles,Chenereilles,
COM,43070,CHILHAC,Chilhac,Chilhac,
COM,43071,CHOMELIX,Chomelix,Chomelix,
COM,43072,CHOMETTE,Chomette,La Chomette,
COM,43073,CISTRIERES,Cistrières,Cistrières,
COM,43074,COHADE,Cohade,Cohade,
COM,43075,COLLAT,Collat,Collat,
COM,43076,CONNANGLES,Connangles,Connangles,
COM,43077,COSTAROS,Costaros,Costaros,
COM,43078,COUBON,Coubon,Coubon,
COM,43079,COUTEUGES,Couteuges,Couteuges,
COM,43080,CRAPONNE SUR ARZON,Craponne-sur-Arzon,Craponne-sur-Arzon,
COM,43082,CRONCE,Cronce,Cronce,
COM,43083,CUBELLES,Cubelles,Cubelles,
COM,43084,CUSSAC SUR LOIRE,Cussac-sur-Loire,Cussac-sur-Loire,
COM,43085,DESGES,Desges,Desges,
COM,43086,DOMEYRAT,Domeyrat,Domeyrat,
COM,43087,DUNIERES,Dunières,Dunières,
COM,43088,ESPALEM,Espalem,Espalem,
COM,43089,ESPALY SAINT MARCEL,Espaly-Saint-Marcel,Espaly-Saint-Marcel,
COM,43090,ESPLANTAS VAZEILLES,Esplantas-Vazeilles,Esplantas-Vazeilles,
COM,43091,ESTABLES,Estables,Les Estables,
COM,43092,FAY SUR LIGNON,Fay-sur-Lignon,Fay-sur-Lignon,
COM,43093,FELINES,Félines,Félines,
COM,43094,FERRUSSAC,Ferrussac,Ferrussac,
COM,43095,FIX SAINT GENEYS,Fix-Saint-Geneys,Fix-Saint-Geneys,
COM,43096,FONTANNES,Fontannes,Fontannes,
COM,43097,FREYCENET LA CUCHE,Freycenet-la-Cuche,Freycenet-la-Cuche,
COM,43098,FREYCENET LA TOUR,Freycenet-la-Tour,Freycenet-la-Tour,
COM,43099,FRUGERES LES MINES,Frugerès-les-Mines,Frugerès-les-Mines,
COM,43100,FRUGIERES LE PIN,Frugières-le-Pin,Frugières-le-Pin,
COM,43101,GOUDET,Goudet,Goudet,
COM,43102,GRAZAC,Grazac,Grazac,
COM,43103,GRENIER MONTGON,Grenier-Montgon,Grenier-Montgon,
COM,43104,GREZES,Grèzes,Grèzes,
COM,43105,JAVAUGUES,Javaugues,Javaugues,
COM,43106,JAX,Jax,Jax,
COM,43107,JOSAT,Josat,Josat,
COM,43108,JULLIANGES,Jullianges,Jullianges,
COM,43109,LAFARRE,Lafarre,Lafarre,
COM,43110,LAMOTHE,Lamothe,Lamothe,
COM,43111,LANDOS,Landos,Landos,
COM,43112,LANGEAC,Langeac,Langeac,
COM,43113,LANTRIAC,Lantriac,Lantriac,
COM,43114,LAPTE,Lapte,Lapte,
COM,43115,LAUSSONNE,Laussonne,Laussonne,
COM,43116,LAVAL SUR DOULON,Laval-sur-Doulon,Laval-sur-Doulon,
COM,43117,LAVAUDIEU,Lavaudieu,Lavaudieu,
COM,43118,LAVOUTE CHILHAC,Lavoûte-Chilhac,Lavoûte-Chilhac,
COM,43119,LAVOUTE SUR LOIRE,Lavoûte-sur-Loire,Lavoûte-sur-Loire,
COM,43120,LEMPDES SUR ALLAGNON,Lempdes-sur-Allagnon,Lempdes-sur-Allagnon,
COM,43121,LEOTOING,Léotoing,Léotoing,
COM,43122,LISSAC,Lissac,Lissac,
COM,43123,LORLANGES,Lorlanges,Lorlanges,
COM,43124,LOUDES,Loudes,Loudes,
COM,43125,LUBILHAC,Lubilhac,Lubilhac,
COM,43126,MALREVERS,Malrevers,Malrevers,
COM,43127,MALVALETTE,Malvalette,Malvalette,
COM,43128,MALVIERES,Malvières,Malvières,
COM,43129,MAS DE TENCE,Mas-de-Tence,Le Mas-de-Tence,
COM,43130,MAZET SAINT VOY,Mazet-Saint-Voy,Mazet-Saint-Voy,
COM,43131,MAZERAT AUROUZE,Mazerat-Aurouze,Mazerat-Aurouze,
COM,43132,MAZEYRAT D ALLIER,Mazeyrat-d'Allier,Mazeyrat-d'Allier,
COM,43133,MERCOEUR,Mercœur,Mercœur,
COM,43134,MEZERES,Mézères,Mézères,
COM,43135,MONASTIER SUR GAZEILLE,Monastier-sur-Gazeille,Le Monastier-sur-Gazeille,
COM,43136,MONISTROL D ALLIER,Monistrol-d'Allier,Monistrol-d'Allier,
COM,43137,MONISTROL SUR LOIRE,Monistrol-sur-Loire,Monistrol-sur-Loire,
COM,43138,MONLET,Monlet,Monlet,
COM,43139,MONTCLARD,Montclard,Montclard,
COM,43140,MONTEIL,Monteil,Le Monteil,
COM,43141,MONTFAUCON EN VELAY,Montfaucon-en-Velay,Montfaucon-en-Velay,
COM,43142,MONTREGARD,Montregard,Montregard,
COM,43143,MONTUSCLAT,Montusclat,Montusclat,
COM,43144,MOUDEYRES,Moudeyres,Moudeyres,
COM,43145,OUIDES,Ouides,Ouides,
COM,43147,PAULHAC,Paulhac,Paulhac,
COM,43148,PAULHAGUET,Paulhaguet,Paulhaguet,
COM,43149,PEBRAC,Pébrac,Pébrac,
COM,43150,PERTUIS,Pertuis,Le Pertuis,
COM,43151,PINOLS,Pinols,Pinols,
COM,43152,POLIGNAC,Polignac,Polignac,
COM,43153,PONT SALOMON,Pont-Salomon,Pont-Salomon,
COM,43154,PRADELLES,Pradelles,Pradelles,
COM,43155,PRADES,Prades,Prades,
COM,43156,PRESAILLES,Présailles,Présailles,
COM,43157,PUY EN VELAY,Puy-en-Velay,Le Puy-en-Velay,
COM,43158,QUEYRIERES,Queyrières,Queyrières,
COM,43159,RAUCOULES,Raucoules,Raucoules,
COM,43160,RAURET,Rauret,Rauret,
COM,43162,RETOURNAC,Retournac,Retournac,
COM,43163,RIOTORD,Riotord,Riotord,
COM,43164,ROCHE EN REGNIER,Roche-en-Régnier,Roche-en-Régnier,
COM,43165,ROSIERES,Rosières,Rosières,
COM,43166,SAINT ANDRE DE CHALENCON,Saint-André-de-Chalencon,Saint-André-de-Chalencon,
COM,43167,SAINT ARCONS D ALLIER,Saint-Arcons-d'Allier,Saint-Arcons-d'Allier,
COM,43168,SAINT ARCONS DE BARGES,Saint-Arcons-de-Barges,Saint-Arcons-de-Barges,
COM,43169,SAINT AUSTREMOINE,Saint-Austremoine,Saint-Austremoine,
COM,43170,SAINT BEAUZIRE,Saint-Beauzire,Saint-Beauzire,
COM,43171,SAINT BERAIN,Saint-Bérain,Saint-Bérain,
COM,43172,SAINT BONNET LE FROID,Saint-Bonnet-le-Froid,Saint-Bonnet-le-Froid,
COM,43173,SAINT CHRISTOPHE D ALLIER,Saint-Christophe-d'Allier,Saint-Christophe-d'Allier,
COM,43174,SAINT CHRISTOPHE SUR DOLAISON,Saint-Christophe-sur-Dolaison,Saint-Christophe-sur-Dolaison,
COM,43175,SAINT CIRGUES,Saint-Cirgues,Saint-Cirgues,
COMD,43176,SAINT DIDIER D ALLIER,Saint-Didier-d'Allier,Saint-Didier-d'Allier,43221.0
COM,43177,SAINT DIDIER EN VELAY,Saint-Didier-en-Velay,Saint-Didier-en-Velay,
COM,43178,SAINT DIDIER SUR DOULON,Saint-Didier-sur-Doulon,Saint-Didier-sur-Doulon,
COM,43180,SAINT ETIENNE DU VIGAN,Saint-Étienne-du-Vigan,Saint-Étienne-du-Vigan,
COM,43181,SAINT ETIENNE LARDEYROL,Saint-Étienne-Lardeyrol,Saint-Étienne-Lardeyrol,
COM,43182,SAINT ETIENNE SUR BLESLE,Saint-Étienne-sur-Blesle,Saint-Étienne-sur-Blesle,
COM,43183,SAINTE EUGENIE DE VILLENEUVE,Sainte-Eugénie-de-Villeneuve,Sainte-Eugénie-de-Villeneuve,
COM,43184,SAINT FERREOL D AUROURE,Saint-Ferréol-d'Auroure,Saint-Ferréol-d'Auroure,
COM,43185,SAINTE FLORINE,Sainte-Florine,Sainte-Florine,
COM,43186,SAINT FRONT,Saint-Front,Saint-Front,
COM,43187,SAINT GENEYS PRES SAINT PAULIEN,Saint-Geneys-près-Saint-Paulien,Saint-Geneys-près-Saint-Paulien,
COM,43188,SAINT GEORGES D AURAC,Saint-Georges-d'Aurac,Saint-Georges-d'Aurac,
COM,43189,SAINT GEORGES LAGRICOL,Saint-Georges-Lagricol,Saint-Georges-Lagricol,
COM,43190,SAINT GERMAIN LAPRADE,Saint-Germain-Laprade,Saint-Germain-Laprade,
COM,43191,SAINT GERON,Saint-Géron,Saint-Géron,
COM,43192,SAINT HAON,Saint-Haon,Saint-Haon,
COM,43193,SAINT HILAIRE,Saint-Hilaire,Saint-Hilaire,
COM,43194,SAINT HOSTIEN,Saint-Hostien,Saint-Hostien,
COM,43195,SAINT ILPIZE,Saint-Ilpize,Saint-Ilpize,
COM,43196,SAINT JEAN D AUBRIGOUX,Saint-Jean-d'Aubrigoux,Saint-Jean-d'Aubrigoux,
COM,43197,SAINT JEAN DE NAY,Saint-Jean-de-Nay,Saint-Jean-de-Nay,
COM,43198,SAINT JEAN LACHALM,Saint-Jean-Lachalm,Saint-Jean-Lachalm,
COM,43199,SAINT JEURES,Saint-Jeures,Saint-Jeures,
COM,43200,SAINT JULIEN CHAPTEUIL,Saint-Julien-Chapteuil,Saint-Julien-Chapteuil,
COM,43201,SAINT JULIEN D ANCE,Saint-Julien-d'Ance,Saint-Julien-d'Ance,
COM,43202,SAINT JULIEN DES CHAZES,Saint-Julien-des-Chazes,Saint-Julien-des-Chazes,
COM,43203,SAINT JULIEN DU PINET,Saint-Julien-du-Pinet,Saint-Julien-du-Pinet,
COM,43204,SAINT JULIEN MOLHESABATE,Saint-Julien-Molhesabate,Saint-Julien-Molhesabate,
COM,43205,SAINT JUST MALMONT,Saint-Just-Malmont,Saint-Just-Malmont,
COM,43206,SAINT JUST PRES BRIOUDE,Saint-Just-près-Brioude,Saint-Just-près-Brioude,
COM,43207,SAINT LAURENT CHABREUGES,Saint-Laurent-Chabreuges,Saint-Laurent-Chabreuges,
COM,43208,SAINTE MARGUERITE,Sainte-Marguerite,Sainte-Marguerite,
COM,43210,SAINT MARTIN DE FUGERES,Saint-Martin-de-Fugères,Saint-Martin-de-Fugères,
COM,43211,SAINT MAURICE DE LIGNON,Saint-Maurice-de-Lignon,Saint-Maurice-de-Lignon,
COM,43212,SAINT PAL DE CHALENCON,Saint-Pal-de-Chalencon,Saint-Pal-de-Chalencon,
COM,43213,SAINT PAL DE MONS,Saint-Pal-de-Mons,Saint-Pal-de-Mons,
COM,43214,SAINT PAL DE SENOUIRE,Saint-Pal-de-Senouire,Saint-Pal-de-Senouire,
COM,43215,SAINT PAUL DE TARTAS,Saint-Paul-de-Tartas,Saint-Paul-de-Tartas,
COM,43216,SAINT PAULIEN,Saint-Paulien,Saint-Paulien,
COM,43217,SAINT PIERRE DU CHAMP,Saint-Pierre-du-Champ,Saint-Pierre-du-Champ,
COM,43218,SAINT PIERRE EYNAC,Saint-Pierre-Eynac,Saint-Pierre-Eynac,
COM,43219,SAINT PREJET ARMANDON,Saint-Préjet-Armandon,Saint-Préjet-Armandon,
COM,43220,SAINT PREJET D ALLIER,Saint-Préjet-d'Allier,Saint-Préjet-d'Allier,
COM,43221,SAINT PRIVAT D ALLIER,Saint-Privat-d'Allier,Saint-Privat-d'Allier,
COM,43222,SAINT PRIVAT DU DRAGON,Saint-Privat-du-Dragon,Saint-Privat-du-Dragon,
COM,43223,SAINT ROMAIN LACHALM,Saint-Romain-Lachalm,Saint-Romain-Lachalm,
COM,43224,SAINTE SIGOLENE,Sainte-Sigolène,Sainte-Sigolène,
COM,43225,SAINT VENERAND,Saint-Vénérand,Saint-Vénérand,
COM,43226,SAINT VERT,Saint-Vert,Saint-Vert,
COM,43227,SAINT VICTOR MALESCOURS,Saint-Victor-Malescours,Saint-Victor-Malescours,
COM,43228,SAINT VICTOR SUR ARLANC,Saint-Victor-sur-Arlanc,Saint-Victor-sur-Arlanc,
COM,43229,SAINT VIDAL,Saint-Vidal,Saint-Vidal,
COM,43230,SAINT VINCENT,Saint-Vincent,Saint-Vincent,
COM,43231,SALETTES,Salettes,Salettes,
COM,43232,SALZUIT,Salzuit,Salzuit,
COM,43233,SANSSAC L EGLISE,Sanssac-l'Église,Sanssac-l'Église,
COM,43234,SAUGUES,Saugues,Saugues,
COM,43236,SEAUVE SUR SEMENE,Séauve-sur-Semène,La Séauve-sur-Semène,
COM,43237,SEMBADEL,Sembadel,Sembadel,
COM,43238,SENEUJOLS,Séneujols,Séneujols,
COM,43239,SIAUGUES SAINTE MARIE,Siaugues-Sainte-Marie,Siaugues-Sainte-Marie,
COM,43240,SOLIGNAC SOUS ROCHE,Solignac-sous-Roche,Solignac-sous-Roche,
COM,43241,SOLIGNAC SUR LOIRE,Solignac-sur-Loire,Solignac-sur-Loire,
COM,43242,TAILHAC,Tailhac,Tailhac,
COM,43244,TENCE,Tence,Tence,
COM,43245,THORAS,Thoras,Thoras,
COM,43246,TIRANGES,Tiranges,Tiranges,
COM,43247,TORSIAC,Torsiac,Torsiac,
COM,43249,VALPRIVAS,Valprivas,Valprivas,
COM,43250,VALS LE CHASTEL,Vals-le-Chastel,Vals-le-Chastel,
COM,43251,VALS PRES LE PUY,Vals-près-le-Puy,Vals-près-le-Puy,
COM,43252,VARENNES SAINT HONORAT,Varennes-Saint-Honorat,Varennes-Saint-Honorat,
COM,43253,VASTRES,Vastres,Les Vastres,
COM,43254,VAZEILLES LIMANDRE,Vazeilles-Limandre,Vazeilles-Limandre,
