GEO,OBS_VALUE,nombre_conseillers
60197,973,15
59508,13873,33
60067,992,15
60380,1589,19
59652,432,11
61005,277,11
60457,162,11
60543,118,11
61375,1173,15
63391,247,11
62858,254,11
62691,861,15
62792,1178,15
59138,687,15
58291,173,11
58156,139,11
59198,229,11
64530,351,11
64386,1254,15
64340,85,7
65267,508,15
65369,650,15
67060,643,15
67044,251,11
66056,1155,15
65368,40,7
61021,94,7
60590,1205,15
61006,13494,33
61216,186,11
60673,216,11
57332,6122,29
57389,460,11
57739,521,15
62179,394,11
62280,306,11
62639,379,11
62079,84,7
62108,12967,33
62041,42621,43
60087,356,11
60171,174,11
59549,328,11
59587,518,15
60118,512,15
60321,876,15
63404,555,15
63226,3102,23
63275,912,15
61363,54,7
61344,1042,15
61464,4182,27
60495,417,11
60698,279,11
65231,210,11
66213,7375,29
65201,184,11
66028,10414,33
65239,148,11
67063,675,15
66019,241,11
59132,987,15
59335,3048,23
58102,1542,19
59127,136,11
59601,2642,23
60120,1179,15
59585,3630,27
60072,309,11
64078,234,11
65038,13,7
65060,65,7
64286,428,11
64281,149,11
64526,1587,19
62629,156,11
62412,1245,15
62627,848,15
62192,422,11
62797,282,11
63386,500,15
63377,363,11
64017,305,11
61146,384,11
61348,356,11
66182,4749,27
65159,351,11
66220,35,7
66118,328,11
66208,2181,19
59022,2241,19
59181,537,15
58164,656,15
64417,3203,23
64337,152,11
64056,136,11
57594,96,7
58033,311,11
57154,601,15
65252,867,15
66195,7896,29
62439,406,11
62332,497,11
62135,306,11
62234,222,11
62107,337,11
62553,280,11
60542,999,15
61346,203,11
61387,542,15
60573,335,11
61041,196,11
61467,364,11
59624,2137,19
60217,223,11
59562,527,15
60423,1159,15
63183,63,7
63294,282,11
64230,5649,29
65017,286,11
57139,276,11
57439,602,15
57383,159,11
58037,594,15
65466,81,7
65319,128,11
66143,96,7
60598,1066,15
62548,10468,33
62169,255,11
60350,1436,15
59611,2678,23
63469,714,15
63462,268,11
64512,276,11
64135,801,15
59252,2617,23
59018,1557,19
59059,457,11
59153,9297,29
58219,209,11
59177,837,15
62429,274,11
62401,4411,27
62217,2645,23
62383,1394,15
57186,963,15
57648,487,11
65452,993,15
65218,589,15
65424,109,11
67033,610,15
61333,184,11
60666,1155,15
62754,527,15
63049,712,15
62742,278,11
64493,2155,19
64437,224,11
64394,81,7
64109,1987,19
65085,99,7
59506,480,11
59457,8487,29
60201,245,11
60004,406,11
57536,216,11
65395,1150,15
63411,465,11
63008,576,15
62896,743,15
63150,1581,19
62722,89,7
62416,215,11
61419,211,11
61485,195,11
59169,205,11
59193,3026,23
64481,224,11
64458,295,11
65115,304,11
61297,717,15
62541,121,11
64440,378,11
58237,30,7
59354,717,15
58173,159,11
59365,6334,29
64229,127,11
65054,582,15
62485,368,11
62039,933,15
62072,216,11
62333,372,11
62304,337,11
57419,899,15
57755,99,7
57284,104,11
57577,380,11
58059,4701,27
57337,572,15
60556,211,11
60670,4795,27
61211,2104,19
61071,169,11
59390,4028,27
59393,955,15
59202,5349,29
59069,778,15
59399,1078,15
59014,13417,33
59293,1385,15
66164,9151,29
65156,219,11
63084,1715,19
63364,698,15
62724,8675,29
63153,73,7
62758,11036,33
60437,75,7
60260,681,15
59635,368,11
59524,5663,29
63158,107,11
62879,215,11
63311,311,11
62733,287,11
57761,281,11
57231,103,11
57297,186,11
57124,2593,23
61108,181,11
60593,147,11
60577,1680,19
61503,200,11
61295,159,11
65123,1264,15
65116,304,11
64042,699,15
64460,405,11
64106,505,15
64094,1905,19
58193,1428,15
59204,478,11
59267,283,11
67110,1103,15
66112,251,11
66160,1234,15
66218,366,11
65400,248,11
65296,424,11
62373,989,15
62567,653,15
62196,586,15
64161,1019,15
64298,117,11
57542,965,15
57168,671,15
57742,1467,15
57377,242,11
63147,309,11
63199,495,11
62636,273,11
62426,188,11
62326,237,11
62070,267,11
65464,488,11
66088,5546,29
67085,689,15
67101,2626,23
65340,1929,19
61105,173,11
61230,2826,23
60585,270,11
60165,555,15
59239,5677,29
59141,575,15
59117,1084,15
58205,596,15
65101,753,15
64261,389,11
64215,110,11
57504,277,11
57670,133,11
57681,333,11
62721,1967,19
62585,389,11
62276,5799,29
62659,104,11
66142,56,7
65294,214,11
60180,488,11
59662,1280,15
59499,1984,19
59581,3474,23
59501,1226,15
60291,1763,19
63108,689,15
63065,174,11
63046,262,11
62760,267,11
60650,521,15
60654,257,11
64282,1258,15
64369,238,11
64192,112,11
64312,303,11
62208,68,7
62331,1003,15
66073,154,11
67003,471,11
67045,3360,23
66069,3525,27
66052,353,11
65390,434,11
59283,613,15
58200,148,11
59188,143,11
59163,20956,35
59429,2759,23
59290,374,11
58192,211,11
60344,521,15
60199,254,11
60253,499,11
57567,144,11
57498,2636,23
57518,320,11
57348,790,15
64516,391,11
61326,325,11
60560,751,15
60558,451,11
63185,646,15
59170,5343,29
59317,7907,29
58202,27,7
59302,4176,27
59229,509,15
65438,76,7
65467,94,7
65439,270,11
66179,1020,15
61347,174,11
61034,203,11
61145,4131,27
60604,270,11
60114,148,11
59518,452,11
59653,7777,29
60102,2120,19
59446,695,15
59464,2156,19
57463,121695,55
57305,451,11
58056,285,11
57583,115,11
64263,131,11
64294,144,11
64444,447,11
64071,211,11
64244,262,11
64224,617,15
62902,3339,23
63346,205,11
63170,615,15
62259,1929,19
62590,64,7
59496,227,11
60042,1477,15
59533,1557,19
61160,191,11
60476,203,11
61152,104,11
61202,459,11
61029,833,15
61491,2989,23
61120,78,7
65291,163,11
65163,44,7
67051,305,11
65305,103,11
66093,2245,19
66185,360,11
65356,62,7
59407,583,15
59258,2811,23
59419,1466,15
59103,517,15
64489,348,11
64547,7684,29
64535,543,15
62389,30,7
62702,360,11
62598,683,15
62339,106,11
62115,475,11
62215,17966,33
63321,942,15
63202,136,11
58013,90,7
60121,160,11
59545,1197,15
59525,2766,23
60389,232,11
64522,573,15
65042,572,15
64166,174,11
64296,145,11
65137,98,7
66039,130,11
65473,353,11
65408,550,15
66071,2124,19
67117,421,11
66007,130,11
66157,23,7
61037,135,11
61322,104,11
63344,148,11
63230,239,11
63245,3889,27
63302,3373,23
62783,322,11
63205,472,11
58110,227,11
59042,1890,19
59178,39833,39
57658,1024,15
57409,672,15
58014,69,7
57443,6517,29
60010,1786,19
60249,193,11
62403,1202,15
62593,87,7
62242,79,7
62087,1019,15
62469,576,15
65011,131,11
64213,2094,19
61404,668,15
61476,278,11
60514,249,11
60537,3809,27
60534,649,15
64206,120,11
67025,1904,19
65299,230,11
65379,13,7
65394,322,11
67069,508,15
62474,1141,15
62102,281,11
62536,645,15
62565,73,7
62682,65,7
57497,262,11
58017,228,11
57470,9,7
57410,145,11
57286,296,11
59011,10887,33
59094,6958,29
59350,238695,61
58244,219,11
58099,156,11
58132,226,11
60229,233,11
60236,225,11
60304,262,11
63340,256,11
63092,1914,19
62857,127,11
63195,6468,29
63073,429,11
62643,13398,33
62709,249,11
60620,452,11
60702,238,11
62034,2147,19
60683,388,11
60674,600,15
64195,89,7
65056,463,11
64144,156,11
64124,675,15
60429,408,11
60394,103,11
60209,544,15
60074,1187,15
59328,27105,35
59066,162,11
58197,169,11
67019,1229,15
65373,158,11
65141,65,7
67071,462,11
67091,329,11
65186,38,7
57548,601,15
57717,173,11
58019,84,7
57674,173,11
62905,1061,15
63220,95,7
62844,643,15
60511,412,11
60533,1742,19
61103,167,11
62005,969,15
60540,627,15
65314,203,11
64545,10594,33
64027,178,11
64313,287,11
62563,8164,29
62077,358,11
62696,234,11
62642,724,15
58221,155,11
58085,725,15
59240,127,11
58308,61,7
58190,93,7
57713,249,11
57338,505,15
57325,840,15
60145,475,11
60402,2310,19
60168,212,11
60210,282,11
63312,136,11
63269,889,15
63235,559,15
63248,865,15
62855,243,11
62199,681,15
62588,1902,19
62197,1766,19
61314,673,15
61492,121,11
61213,266,11
60323,635,15
60092,201,11
60034,1154,15
59646,20674,35
60320,255,11
59628,567,15
57527,418,11
57582,2145,19
57540,4657,27
57556,3058,23
57323,7768,29
57346,601,15
57262,620,15
64467,868,15
64320,1178,15
64317,2123,19
64180,213,11
63115,213,11
63107,531,15
62778,79,7
62745,171,11
59075,697,15
62258,300,11
60617,273,11
61433,284,11
61418,397,11
60516,397,11
57178,361,11
57466,693,15
57730,553,15
63031,474,11
63459,506,15
62840,130,11
63099,3143,23
63360,146,11
63310,171,11
64260,18074,33
65041,120,11
64275,671,15
59583,476,11
60091,425,11
60251,297,11
59617,637,15
60325,2240,19
61210,237,11
61390,167,11
60551,283,11
61432,576,15
62011,635,15
60664,444,11
61176,132,11
59299,18579,33
59223,504,15
59218,1255,15
59368,22161,35
58076,84,7
57206,14759,33
57214,399,11
57433,11725,33
57228,186,11
67056,795,15
65327,203,11
65211,149,11
67068,288,11
63224,1641,19
63009,599,15
63209,226,11
64447,139,11
64212,157,11
64511,3542,27
64543,274,11
64199,144,11
64272,150,11
61457,483,11
60612,15238,33
60474,287,11
61426,540,15
60579,341,11
59367,13987,33
62163,245,11
62335,512,15
62318,10693,33
62272,295,11
62105,524,15
66022,64,7
65355,76,7
65353,243,11
67074,634,15
57242,3006,23
57471,297,11
57401,83,7
63466,188,11
63440,145,11
62904,590,15
60142,3109,23
60313,2510,23
60335,159,11
60163,393,11
59643,233,11
60235,677,15
64502,703,15
64356,106,11
64295,106,11
65045,254,11
60565,512,15
61429,755,15
65268,245,11
67050,30,7
66036,43,7
65372,670,15
67049,1408,15
67022,223,11
66067,714,15
65036,135,11
65052,86,7
64202,468,11
64058,458,11
65133,225,11
64095,584,15
65129,765,15
62847,2013,19
63083,949,15
62763,838,15
63032,10787,33
62816,216,11
63306,630,15
58216,142,11
58306,276,11
58172,116,11
58045,155,11
58028,116,11
57442,251,11
62432,423,11
62509,368,11
62059,291,11
59565,645,15
60310,588,15
60382,8700,29
60162,332,11
60218,1654,19
60009,1737,19
66190,3888,27
66101,2169,19
66076,60,7
65292,422,11
63332,522,15
63435,202,11
63379,553,15
63375,178,11
63324,205,11
60608,105,11
60539,1553,19
60676,746,15
60587,1431,15
66114,1595,19
65398,243,11
65313,731,15
67001,2570,23
57315,705,15
57480,21869,35
57691,82,7
57283,9300,29
64201,230,11
65012,82,7
65084,283,11
65131,243,11
59176,323,11
58241,309,11
58083,1330,15
59387,1953,19
62871,260,11
63298,131,11
63422,520,15
63238,226,11
62771,9633,29
63193,8646,29
62761,214,11
60377,287,11
60200,317,11
60188,2101,19
65171,34,7
65223,1201,15
67013,269,11
66109,248,11
66168,3395,23
62195,1578,19
62351,6134,29
62309,1607,19
62402,309,11
62265,1146,15
62626,2278,19
57247,80,7
58048,114,11
57532,231,11
57513,155,11
57473,63,7
57756,316,11
57256,813,15
60567,1193,15
61153,2193,19
59462,4863,27
60117,308,11
60059,194,11
59528,1563,19
60309,909,15
59081,537,15
63249,485,11
63181,564,15
63240,467,11
62874,737,15
66059,2679,23
65364,22,7
64119,675,15
64111,108,11
65104,300,11
64305,531,15
64462,484,11
65088,46,7
64524,422,11
64470,614,15
57320,178,11
57237,304,11
57520,37,7
57173,99,7
59436,812,15
60140,303,11
60221,735,15
62881,363,11
62479,1651,19
62645,5716,29
61182,416,11
60517,859,15
61035,265,11
59343,9356,29
59241,508,15
59420,61,7
58121,3666,27
59071,2289,19
59422,623,15
63166,254,11
62863,3844,27
63137,172,11
65177,168,11
65289,105,11
65453,75,7
65151,152,11
66123,150,11
57367,213,11
57716,1541,19
57537,6176,29
57737,31,7
57230,192,11
65032,696,15
64378,207,11
58280,590,15
59051,6678,29
58125,90,7
59247,1660,19
62484,309,11
62533,138,11
62556,313,11
62579,546,15
62679,333,11
63412,531,15
62837,488,11
63233,977,15
63130,259,11
63176,113,11
63212,1452,15
62811,1128,15
60099,175,11
59623,682,15
60148,405,11
59588,8272,29
60225,839,15
61407,681,15
61100,289,11
60460,208,11
61114,149,11
57743,232,11
57496,332,11
57482,1792,19
64414,122,11
67043,18289,33
66097,142,11
60408,776,15
60276,200,11
59522,1936,19
62620,1372,15
62219,153,11
62666,3099,23
62700,210,11
62462,155,11
63131,1149,15
63057,242,11
62887,247,11
63402,264,11
63025,134,11
66187,1740,19
66062,178,11
65251,1858,19
66018,62,7
65403,100,11
67035,513,15
61450,77,7
61360,87,7
60629,195,11
57417,71,7
57581,348,11
57280,356,11
57331,544,15
57364,329,11
64101,585,15
64324,1737,19
59360,22948,35
59107,4284,27
59070,377,11
59027,1715,19
59345,2388,19
59331,3414,23
62802,194,11
62786,304,11
63326,566,15
63015,216,11
62824,232,11
63372,694,15
63082,421,11
62675,286,11
62455,116,11
62175,157,11
62576,137,11
62027,212,11
61367,130,11
61421,640,15
67089,2569,23
66169,101,11
60178,3458,23
60424,288,11
59566,4722,27
59498,341,11
60071,172,11
59452,6014,29
63014,10273,33
63327,2078,19
63190,290,11
58144,646,15
59281,1249,15
59074,2138,19
59305,1627,19
59036,4088,27
58108,77,7
65070,510,15
65232,67,7
66057,532,15
57260,3322,23
57232,759,15
57455,140,11
57661,168,11
57501,48,7
62013,1863,19
61208,609,15
62399,656,15
62531,948,15
62211,221,11
65330,230,11
58311,237,11
57229,157,11
59334,1593,19
62375,87,7
59151,1551,19
59080,2852,23
58118,602,15
59395,279,11
59052,5124,29
59426,10125,33
59254,906,15
60681,470,11
61102,402,11
64515,228,11
64432,89,7
64478,740,15
64327,184,11
64546,2342,19
64411,225,11
64363,322,11
58015,119,11
57252,472,11
59632,5618,29
60032,725,15
60241,326,11
59584,960,15
60435,504,15
66122,60,7
66068,127,11
65349,14,7
62834,249,11
62770,3002,23
62850,343,11
62830,194,11
63048,873,15
63144,328,11
62425,142,11
62156,598,15
62644,496,11
60141,10740,33
60338,5175,29
59542,473,11
60373,808,15
60398,2392,19
62164,1148,15
62667,8824,29
64348,13708,33
64549,1320,15
65071,36,7
61330,181,11
60672,280,11
60549,233,11
62009,283,11
61082,84,7
57666,7609,29
57366,140,11
66128,27,7
65415,259,11
63236,1200,15
64009,2070,19
62727,1493,15
62822,86,7
64160,6715,29
64311,144,11
65135,76,7
64463,643,15
62405,458,11
62075,1321,15
62631,473,11
62699,671,15
62604,3993,27
62711,3007,23
62358,234,11
62260,332,11
59061,277,11
59111,411,11
59396,697,15
58273,1413,15
59569,15916,33
60170,578,15
60001,581,15
60293,379,11
60386,481,11
60693,385,11
61342,1437,15
61490,295,11
61438,159,11
63182,563,15
63135,646,15
65371,240,11
57500,37,7
64267,73,7
65025,2805,23
64488,444,11
64341,133,11
64328,1028,15
64403,189,11
62062,49,7
62539,257,11
62255,802,15
62044,864,15
62521,218,11
59155,20833,35
58243,115,11
59531,341,11
59455,1022,15
64304,2736,23
60238,1927,19
59466,3054,23
60381,254,11
66189,5724,29
57621,106,11
66111,158,11
59435,2618,23
60275,217,11
63408,165,11
63197,108,11
64256,7615,29
63001,2700,23
61097,510,15
62708,32,7
62712,1124,15
61252,133,11
59279,20684,35
59261,1732,19
59548,672,15
60446,4274,27
60301,132,11
62456,735,15
62669,299,11
62081,435,11
62584,1319,15
61169,14308,33
60508,3279,23
61402,299,11
60684,6500,29
65287,653,15
65320,813,15
57475,582,15
57160,12389,33
58034,187,11
57194,1202,15
63381,1691,19
63192,631,15
63041,317,11
62599,233,11
62615,281,11
62263,5718,29
62235,2456,19
62082,314,11
62065,17571,33
62150,513,15
60653,298,11
60576,454,11
60525,121,11
64293,170,11
64222,74,7
65046,99,7
67111,419,11
66099,314,11
65409,273,11
66198,480,11
63366,352,11
62852,1496,15
63252,375,11
63286,270,11
63296,767,15
59472,839,15
60346,9097,29
60131,101,11
60415,151,11
57167,378,11
57590,259,11
57544,605,15
57767,1455,15
58038,152,11
57415,1726,19
58211,151,11
59199,674,15
59013,1643,19
58089,220,11
64070,350,11
64231,459,11
64046,392,11
63121,1241,15
63044,452,11
63221,116,11
64353,1073,15
64123,1347,15
64538,795,15
64130,1259,15
61498,95,7
57569,337,11
57472,146,11
58023,165,11
57694,473,11
57757,17497,33
62354,899,15
65308,110,11
65284,1106,15
67026,170,11
59197,2417,19
65306,240,11
59424,1296,15
60340,524,15
57749,159,11
58154,113,11
59316,3301,23
59183,87013,53
59082,1744,19
59410,21368,35
62359,580,15
62612,575,15
62445,842,15
62337,217,11
62227,185,11
65322,248,11
65378,65,7
61104,53,7
61259,68,7
61008,1249,15
57613,319,11
57617,281,11
57391,59,7
57541,615,15
57404,222,11
59471,2083,19
60264,522,15
58304,1066,15
58189,467,11
59307,855,15
58231,379,11
63399,85,7
63262,2867,23
63349,2003,19
63382,428,11
63338,3484,23
64347,222,11
64509,169,11
65005,441,11
64075,168,11
66098,216,11
66181,140,11
66219,45,7
65446,547,15
66013,117,11
59591,820,15
59556,258,11
62141,904,15
62413,12264,33
62570,11651,33
62680,711,15
62299,242,11
62171,138,11
61248,511,15
60465,187,11
61060,136,11
57457,140,11
65136,30,7
64157,1011,15
64029,658,15
63345,3974,27
62864,639,15
63335,541,15
59535,1609,19
59592,4102,27
60105,433,11
59448,468,11
60391,214,11
59076,355,11
59268,5553,29
58290,43,7
58283,72,7
59304,426,11
62568,726,15
62641,215,11
65039,41,7
64428,142,11
64208,424,11
64247,473,11
64316,185,11
57464,988,15
57398,506,15
65374,231,11
65419,77,7
66224,3318,23
67339,4212,27
67099,276,11
67077,593,15
67118,7237,29
65417,5202,29
65402,26,7
59514,4016,27
60307,649,15
60088,4796,27
63059,221,11
62848,3452,23
62780,381,11
62773,4642,27
62740,303,11
62764,4548,27
61481,72,7
61331,126,11
60521,403,11
60597,1752,19
61218,1752,19
61371,139,11
58150,105,11
59175,296,11
64041,846,15
65090,74,7
64433,332,11
64554,227,11
64465,238,11
64189,5957,29
65282,348,11
66121,1371,15
66042,290,11
62662,874,15
62520,2332,19
62380,357,11
62338,2944,23
59483,138,11
60687,371,11
61266,83,7
61269,487,11
61502,73,7
61121,292,11
61332,305,11
65098,319,11
64044,80,7
64072,662,15
63401,242,11
63458,139,11
63351,62,7
57552,927,15
57216,138,11
57622,1873,19
57623,693,15
57561,720,15
57697,320,11
57597,2403,19
62232,884,15
59297,1905,19
58297,243,11
59319,3206,23
59033,8674,29
59224,1654,19
59463,992,15
60066,206,11
60133,540,15
59658,562,15
65061,42,7
64149,227,11
64137,676,15
64381,279,11
65470,143,11
66232,28,7
62906,1795,19
63013,1018,15
62777,156,11
63090,492,11
63254,2246,19
63104,116,11
57505,1152,15
57733,2074,19
57334,309,11
57354,138,11
57165,698,15
60486,572,15
62498,32697,39
62436,161,11
62607,62,7
62396,14,7
62078,1225,15
62060,2549,23
65144,86,7
66226,1289,15
67002,406,11
59416,2538,23
58095,5025,29
59091,564,15
60215,592,15
60354,28,7
60138,1037,15
60014,159,11
64178,456,11
64053,198,11
65124,51,7
64255,605,15
57375,181,11
58011,272,11
57253,504,15
57438,353,11
66231,541,15
65281,256,11
65401,568,15
67102,324,11
61303,526,15
61141,436,11
61129,351,11
60619,1206,15
61398,65,7
62566,652,15
63420,787,15
63105,233,11
62781,445,11
58079,3597,27
59148,361,11
58240,80,7
59146,3040,23
58272,113,11
64006,465,11
63433,79,7
62873,630,15
59599,99160,53
60330,1330,15
59613,1472,15
60256,1332,15
57515,1861,19
57662,95,7
57176,1670,19
57218,1284,15
57355,779,15
57172,273,11
57637,313,11
57205,2516,23
64466,271,11
64117,146,11
65091,60,7
61412,679,15
61473,285,11
60497,211,11
60519,172,11
66108,4325,27
65236,457,11
65465,304,11
66040,43,7
59209,673,15
58087,657,15
59385,2649,23
59129,2259,19
59162,658,15
59039,773,15
59110,1454,15
57546,782,15
57689,352,11
57300,297,11
57631,20324,35
63373,171,11
64191,2170,19
64448,1860,19
64214,501,15
64370,567,15
64108,911,15
65058,146,11
60322,309,11
59641,2035,19
60312,108,11
59630,2596,23
62578,104,11
62624,5949,29
62618,1293,15
62440,1076,15
57220,129,11
57762,711,15
57445,699,15
57667,765,15
57292,15,7
61420,87,7
60530,209,11
65275,74,7
66021,7712,29
65479,368,11
65273,199,11
66008,10779,33
66027,700,15
59413,552,15
59230,5167,29
58260,1216,15
58277,191,11
59158,3341,23
64133,1330,15
64079,108,11
57340,1344,15
57593,1048,15
63117,126,11
62804,362,11
63356,338,11
63438,502,15
60441,666,15
60353,185,11
59669,542,15
60040,644,15
62694,188,11
62530,541,15
62056,616,15
62200,1250,15
62677,325,11
59149,1087,15
59236,269,11
58281,575,15
59366,782,15
58275,270,11
61158,132,11
60644,1878,19
61448,428,11
60624,166,11
65462,230,11
57307,257,11
58027,119,11
57248,92,7
57322,479,11
63371,147,11
63403,417,11
64473,356,11
57221,11891,33
57302,220,11
57469,579,15
57624,605,15
57598,1965,19
59536,835,15
60017,1140,15
60365,424,11
60370,1282,15
59543,1057,15
62907,8047,29
62371,2049,19
62214,633,15
62254,598,15
62457,6990,29
63282,1680,19
63271,1487,15
63347,463,11
63055,1016,15
63279,315,11
60701,1347,15
61256,153,11
60547,622,15
60529,75,7
67076,472,11
65276,112,11
64439,1667,19
65125,314,11
65079,191,11
64174,51,7
59433,906,15
59156,2868,23
59142,667,15
58261,1047,15
58256,377,11
57554,741,15
57663,8044,29
57620,4512,27
58025,161,11
57551,198,11
63421,154,11
63187,515,15
63367,127,11
63425,1565,19
61086,98,7
60470,892,15
60662,500,15
60528,116,11
61188,91,7
61456,1587,19
61267,201,11
66130,1376,15
65413,152,11
65347,48,7
66156,87,7
65352,206,11
66090,42,7
62552,1054,15
62068,328,11
62112,538,15
60144,162,11
60050,370,11
60134,2669,23
60048,284,11
59633,274,11
58201,138,11
59190,1002,15
59257,1133,15
59194,1290,15
58066,83,7
58141,69,7
58159,191,11
63320,205,11
63184,276,11
63213,2237,19
57264,415,11
57759,67,7
57493,209,11
57258,112,11
57144,3351,23
57153,2155,19
62106,213,11
62583,579,15
62473,8653,29
62239,2625,23
